Service Request URL,Service Request,Status,Request Date,Description,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009930&type=new_cs180221194656&viewRole=,DPW000009930,Assigned,"October 13, 2018 1:53 pm",Tree Down. Tracking number 0738805,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009929&type=new_cs180221194656&viewRole=,DPW000009929,Assigned,"October 13, 2018 1:35 pm",Communications called stating debris pickup.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009928&type=new_cs180221194656&viewRole=,DPW000009928,Completed,"October 13, 2018 1:17 pm",Communications called and stated there is a limb hanging low.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009927&type=new_cs180221194656&viewRole=,DPW000009927,Assigned,"October 13, 2018 12:53 pm",Tree in Road. Tracking number 2544494.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009926&type=new_cs180221194656&viewRole=,DPW000009926,Assigned,"October 13, 2018 12:48 pm",Tree in Road. Tracking number 4981709.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009925&type=new_cs180221194656&viewRole=,DPW000009925,Assigned,"October 13, 2018 12:38 pm",Tree Down. Tracking number 6051901.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002226&type=new_cs180226204420&viewRole=,DPU000002226,Completed,"October 13, 2018 12:37 pm",Remove dangerous leaning pole. Appears to by unused,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009924&type=new_cs180221194656&viewRole=,DPW000009924,Assigned,"October 13, 2018 12:32 pm",Tree leaning and uprooting and about to fall in road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009923&type=new_cs180221194656&viewRole=,DPW000009923,Assigned,"October 13, 2018 12:26 pm",Tree down. Tracking number 3859865,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009922&type=new_cs180301154109&viewRole=,DPW000009922,Completed,"October 13, 2018 12:10 pm",A pothole has existed on Baywood Court since December 2017. Someone has placed orange safety cones to alert drivers. this has been previously reported and nothing has been done.The hole has been there so long that weeds are growing out of the dirt that is exposed through the roadway. A pool of water remains in the hole constantly. It is time for this to be fixed! (See attached photos. ),,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009921&type=new_cs180221194656&viewRole=,DPW000009921,Assigned,"October 13, 2018 11:48 am",Tree Down. Tracking number 2107135,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009920&type=new_cs180221194656&viewRole=,DPW000009920,Assigned,"October 13, 2018 11:27 am",Tree in Road. Tracking number 6735082,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002225&type=new_cs180226204420&viewRole=,DPU000002225,Completed,"October 13, 2018 11:26 am",Street light line down on west 25th and Perry. Line laying on grass and in trees. Pole number 11745,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009919&type=new_cs180221194656&viewRole=,DPW000009919,Assigned,"October 13, 2018 11:10 am",Tree Down. Tracking number 1424126,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009918&type=new_cs180221194032&viewRole=,DPW000009918,Assigned,"October 13, 2018 11:03 am","This alley was recently resurfaced, but after a recent rain there is a large puddle the whole width of the alley. It is located near the Blacker St. end, south of Wythe Ave.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009917&type=new_cs180221194656&viewRole=,DPW000009917,Assigned,"October 13, 2018 10:56 am",Tree in Road. Tracking number 5742407,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009916&type=new_cs180221194656&viewRole=,DPW000009916,Assigned,"October 13, 2018 10:49 am",Tree. Tracking number 7857739,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009915&type=new_cs180221194656&viewRole=,DPW000009915,Assigned,"October 13, 2018 10:44 am","In Libby Hill Park, a medium size tree is down. It is located on the top road in the bend. Also, numerous tree branches are down. Two large ginkgo branches are down at the fountain near E. Franklin and N. 29th.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009914&type=new_cs180221194656&viewRole=,DPW000009914,Completed,"October 13, 2018 10:43 am",Tree in Road. Tracking number 2779112,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009913&type=new_cs180221194656&viewRole=,DPW000009913,Completed,"October 13, 2018 10:38 am",Tree Down in road. Tracking number 6176382,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009912&type=new_cs180221194656&viewRole=,DPW000009912,Completed,"October 13, 2018 10:33 am",Tree in Road. Tracking number 3572124,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009911&type=new_cs180221194656&viewRole=,DPW000009911,Completed,"October 13, 2018 10:26 am",Tree in Road. Tracking number 8773523,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009910&type=new_cs180221194656&viewRole=,DPW000009910,Assigned,"October 13, 2018 10:06 am","Large Tree branch / limb down from storm, pulled into median",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009909&type=new_cs180221194656&viewRole=,DPW000009909,Assigned,"October 13, 2018 9:56 am",Tree on Building. Tracking number 0878552,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009908&type=new_cs180221194656&viewRole=,DPW000009908,Assigned,"October 13, 2018 9:52 am",Two trees on Rowland street that are growing next to the side of 2029 W. Main need to be maintained. The branches are growing into the house and need to be trimmed away from the building. I submitted a storm damage request for one of the trees since it actually damaged the house and damaged the Power line going to the home.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009907&type=new_cs180221194656&viewRole=,DPW000009907,Assigned,"October 13, 2018 9:51 am",Tree Down. Tracking number 6113294,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009906&type=new_cs180221194656&viewRole=,DPW000009906,Assigned,"October 13, 2018 9:49 am","Tree next to 2029 W Main is growing into the house and during the storm damaged part of the brick facia and also damaged the power line going into the house. The tree has not fallen, but branches must be trimmed back to they are not resting on the house and need to be cut away from the power line. The tree is on Rowland, but next to 2029.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009905&type=new_cs180221194656&viewRole=,DPW000009905,Completed,"October 13, 2018 9:46 am",Tree in Road. Tracking number 4037717,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009904&type=new_cs180221194656&viewRole=,DPW000009904,Assigned,"October 13, 2018 9:30 am",Tree Down. Tracking number 2426774,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009903&type=new_cs180301154109&viewRole=,DPW000009903,Completed,"October 13, 2018 9:01 am",potholes on south side of grove in intersection with lexington,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009902&type=new_cs180221194656&viewRole=,DPW000009902,Assigned,"October 13, 2018 8:50 am",Tree Down. Tracking number 1531189,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009901&type=new_cs180221194656&viewRole=,DPW000009901,Assigned,"October 13, 2018 8:44 am",Tree in Road. Tracking number 3574142,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009900&type=new_cs180221194656&viewRole=,DPW000009900,Assigned,"October 13, 2018 8:41 am",Tree down. Tracking number 4855327,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009899&type=new_cs180221194656&viewRole=,DPW000009899,Assigned,"October 13, 2018 8:35 am",Tree down. Tracking number 3020195,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009898&type=new_cs180221194656&viewRole=,DPW000009898,Assigned,"October 13, 2018 8:34 am","Large tree branch down in the 1700 block of Wilmington as a result of the storm, was in the street, we pulled it into the median. Needs to be removed- Thanks",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009897&type=new_cs180221194656&viewRole=,DPW000009897,Assigned,"October 13, 2018 8:30 am",Tree in Road. Tracking number 6922896,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009896&type=new_cs180221194656&viewRole=,DPW000009896,Assigned,"October 13, 2018 8:16 am",Tree Down. Tracking number 5525899,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009895&type=new_cs180221194656&viewRole=,DPW000009895,Assigned,"October 13, 2018 8:12 am",Tree Down. Tracking number 5544609,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009894&type=new_cs180221194656&viewRole=,DPW000009894,Assigned,"October 13, 2018 8:08 am",Tree down. Tracking number 4255525,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009893&type=new_cs180221194656&viewRole=,DPW000009893,Assigned,"October 13, 2018 7:53 am",Message: I travel to work every weekday eastbound on Broad Street and am concerned that the traffic light at the intersection of Adams and Broad eastbound is almost invisible until you are right upon it because of low-hanging branches of a tree near that corner. If those lower branches could be trimmed it would greatly reduce the chance of someone inadvertently running a red light at that intersection. Thank you for considering this request. - Betty Dobbie,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009892&type=new_cs180221194656&viewRole=,DPW000009892,Assigned,"October 13, 2018 7:29 am",Tree Down. Tracking number 6039711,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009891&type=new_cs180221194656&viewRole=,DPW000009891,Assigned,"October 13, 2018 7:19 am",Tree Down. Tracking number 1075593.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002224&type=new_cs180226204420&viewRole=,DPU000002224,Completed,"October 13, 2018 12:19 am",4506 Brook Rd. Pole number CH79,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002223&type=new_cs180226204420&viewRole=,DPU000002223,Completed,"October 13, 2018 12:17 am",4702 Brook Rd. Pole number CJ 62,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009890&type=new_cs180221194656&viewRole=,DPW000009890,Assigned,"October 12, 2018 10:16 pm",Large Tree fallen on pedestrian sidewalk at 2nd Street between E.Briad and Marshall Streets.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009889&type=new_cs180221194656&viewRole=,DPW000009889,Assigned,"October 12, 2018 9:27 pm",Tree down in alley behind the west (even numbered) side of W 33rd Street adjacent to Forest Hill Park. Communication lines and streetlight wire is also down with the tree. Directly behind 710 W 33rd St,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002222&type=new_cs180226204420&viewRole=,DPU000002222,Completed,"October 12, 2018 9:12 pm",Street lights are out all along the sidewalk in front of Loew's Hardware.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002221&type=new_cs180301142929&viewRole=,DPU000002221,Assigned,"October 12, 2018 9:05 pm",Storm basin concrete needs repair at the corner of Hamilton St. and West Broad St. on the southeast corner at the curb across from SANKO Auto Repair.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002220&type=new_cs180226204420&viewRole=,DPU000002220,Completed,"October 12, 2018 9:02 pm",Light in Alley is out,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009888&type=new_cs180221194423&viewRole=,DPW000009888,Completed,"October 12, 2018 9:02 pm",The stop sign at this intersection went missing yesterday creating a dangerous situation,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002219&type=new_cs180226204420&viewRole=,DPU000002219,Completed,"October 12, 2018 8:43 pm",Street light is out at the corner over the bus stop on the Virginia Union side.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002218&type=new_cs180226204420&viewRole=,DPU000002218,Completed,"October 12, 2018 8:26 pm",All street lights out in area,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009886&type=new_cs180221194656&viewRole=,DPW000009886,Assigned,"October 12, 2018 6:43 pm",Tree Down. Tracking number 4553874,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009885&type=new_cs180221194656&viewRole=,DPW000009885,Assigned,"October 12, 2018 6:33 pm",Tree Down,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009884&type=new_cs180221194656&viewRole=,DPW000009884,Assigned,"October 12, 2018 6:22 pm",Tree Down. Tracking number 3357494,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009883&type=new_cs180221194656&viewRole=,DPW000009883,Assigned,"October 12, 2018 6:12 pm",Tree Down. Tracking number 9117593,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009882&type=new_cs180221194656&viewRole=,DPW000009882,Assigned,"October 12, 2018 6:07 pm",Tree down. Tracking number 8277893,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009881&type=new_cs180221194656&viewRole=,DPW000009881,Assigned,"October 12, 2018 5:53 pm",Tree Down. Tracking number 5637912,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009880&type=new_cs180221194656&viewRole=,DPW000009880,Assigned,"October 12, 2018 5:46 pm",Tree Blocking Roadway. Tracking number 7934632,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009879&type=new_cs180221194656&viewRole=,DPW000009879,Assigned,"October 12, 2018 5:27 pm",the tree limb is located in the alley is between the 27th and 26th street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009878&type=new_cs180221194251&viewRole=,DPW000009878,Completed,"October 12, 2018 5:26 pm","Heavy traffic at this intersection, no one stopping. Very dangerous.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009877&type=new_cs180221194656&viewRole=,DPW000009877,Assigned,"October 12, 2018 5:24 pm",would like to have someone to come and pick the branches in the edge of her yard,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002217&type=new_cs180226204420&viewRole=,DPU000002217,Completed,"October 12, 2018 5:14 pm",light out,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009876&type=new_cs180221194656&viewRole=,DPW000009876,Assigned,"October 12, 2018 5:14 pm",Tree Down. Tracking number 4116369,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009875&type=new_cs180221194656&viewRole=,DPW000009875,Assigned,"October 12, 2018 5:10 pm",Large branch debris from diseased street tree in front of 3220 Ellwood Ave dragged to south side of Ellwood and blocking parking lane.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009874&type=new_cs180221194656&viewRole=,DPW000009874,Assigned,"October 12, 2018 5:07 pm",would like to have some one to take a look at the tree and 4-5 feet in the road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009870&type=new_cs180221194656&viewRole=,DPW000009870,Assigned,"October 12, 2018 4:56 pm",would like to have someone to come and take a look at the tree that is on her property and would like to know if arborist can take a picture if they would like to know if someone can knock on her door she would like to talk she would love to talk,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002216&type=new_cs180228212504&viewRole=,DPU000002216,Assigned,"October 12, 2018 4:53 pm",The storm basin at the corner of Cary and Sheilds is clogged with leaf dirt - please clean!,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002215&type=new_cs180226204420&viewRole=,DPU000002215,Completed,"October 12, 2018 4:52 pm",light out in alley,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009869&type=new_cs180221194656&viewRole=,DPW000009869,Assigned,"October 12, 2018 4:50 pm",Large sycamore tree in front yard that is hanging over our roof. The tree has very large branches that are resting on the roof of our house. During storms we have had very large branches fall around our property and on porch.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009868&type=new_cs180221194656&viewRole=,DPW000009868,Assigned,"October 12, 2018 4:43 pm",Tree in road. Tracking number 2879499,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009867&type=new_cs180221194656&viewRole=,DPW000009867,Assigned,"October 12, 2018 4:35 pm",Tree in Road. Tracking number 4882596,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009866&type=new_cs180221194656&viewRole=,DPW000009866,Completed,"October 12, 2018 4:35 pm",City tree limb hanging off tree blocking street. Located on Lamont street next to 1301 Avondale ave and in front of 3825 Lamont street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009865&type=new_cs180221194656&viewRole=,DPW000009865,Assigned,"October 12, 2018 4:28 pm",Tree down. Tracking number 4890474,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002214&type=new_cs180226204420&viewRole=,DPU000002214,Completed,"October 12, 2018 4:24 pm",This light is at a T in the alley and it totally dark.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009863&type=new_cs180221194656&viewRole=,DPW000009863,Assigned,"October 12, 2018 4:19 pm",Tree Down,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009861&type=new_cs180221194656&viewRole=,DPW000009861,Assigned,"October 12, 2018 3:58 pm",communication called stating there is a tree down blocking the right lane.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009860&type=new_cs180221194656&viewRole=,DPW000009860,Assigned,"October 12, 2018 3:58 pm",The tree in front of my house has been uprooted by the storm and needs to be reset or replaced.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009859&type=new_cs180221192758&viewRole=,DPW000009859,Completed,"October 12, 2018 3:55 pm",Tree limbs,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002213&type=new_cs180226204420&viewRole=,DPU000002213,Completed,"October 12, 2018 3:45 pm",light out at Midlothian & Weaver Ct,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009858&type=new_cs180221192758&viewRole=,DPW000009858,Assigned,"October 12, 2018 3:42 pm",storm debris located in the alley behind 1216 Stanhope Ave,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009857&type=new_cs180221192758&viewRole=,DPW000009857,Completed,"October 12, 2018 3:40 pm",Tree debris on Crestwood Ave side of address,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009856&type=new_cs180221192758&viewRole=,DPW000009856,Assigned,"October 12, 2018 3:39 pm",Large portion of tree fell on my fence and into backyard during the storm last night. I have used a chainsaw and cut up the debris but it is now on the sidewalk and needs to be hauled off. The debris is on the sidewalk across from 613 N. 22nd Street This happened a year or so ago and it took three months to get the debris removed. I am hoping to avoid that this time.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009855&type=new_cs180221194656&viewRole=,DPW000009855,Assigned,"October 12, 2018 3:28 pm",Huge limb from city tree fell into yard.. tree is rotten all the way to the top .. the tree has fallen onto the brick wall thats outlining the property line,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009854&type=new_cs180221194656&viewRole=,DPW000009854,Assigned,"October 12, 2018 3:21 pm",Tree down,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000349&type=new_cs180529151322&viewRole=,RPD000000349,In Progress,"October 12, 2018 3:20 pm",Dark green or black mustang expired license plates (Sept 2018) on the street. Been there for a couple of months.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009853&type=new_cs180221194457&viewRole=,DPW000009853,Assigned,"October 12, 2018 3:16 pm",Tall grass on the side and rear of property. Also trash in the rear by alley,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009852&type=new_cs180221194656&viewRole=,DPW000009852,Assigned,"October 12, 2018 3:08 pm",Branch in street.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009851&type=new_cs180221194656&viewRole=,DPW000009851,Assigned,"October 12, 2018 2:59 pm",Tree ID: 63653 and 63652 - caller states the trees need to be trimmed.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009849&type=new_cs180221194656&viewRole=,DPW000009849,Assigned,"October 12, 2018 2:52 pm",tree limbs are in the middle of stratford rd,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009848&type=new_cs180301154109&viewRole=,DPW000009848,Completed,"October 12, 2018 2:47 pm","King William Rd, between Prince Edward and Westover Hills Blvd, is in bad shape. The asphalt is failing. The road has become difficult to drive on because of the accumulation of potholes, patches, and uneven pavement. We are seeking for the entire roadway between Prince Edward and Westover Hills Blvd to be milled and repaved.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009847&type=new_cs180221194656&viewRole=,DPW000009847,Assigned,"October 12, 2018 2:46 pm",Tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009845&type=new_cs180301154109&viewRole=,DPW000009845,Assigned,"October 12, 2018 2:42 pm","King William Rd, between Prince Edward and Westover Hills Blvd, is in bad shape. The asphalt is failing. The road has become difficult to drive on because of the accumulation of potholes, patches, and uneven pavement. We are seeking for the entire roadway between Prince Edward and Westover Hills Blvd to be milled and repaved.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009843&type=new_cs180221194656&viewRole=,DPW000009843,Assigned,"October 12, 2018 2:35 pm",Citizen states two trees have fallen and are blocking the street; one tree has fallen on the overhead lines/wires; it is in front of his residence,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009842&type=new_cs180221192758&viewRole=,DPW000009842,Assigned,"October 12, 2018 2:34 pm",Sofa and chair out for pickup,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002212&type=new_cs180226204420&viewRole=,DPU000002212,Completed,"October 12, 2018 2:32 pm",light on corner is blinking,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009841&type=new_cs180301154109&viewRole=,DPW000009841,Completed,"October 12, 2018 2:26 pm","King William Rd, between Prince Edward and Westover Hills Blvd, is in bad shape. The asphalt is failing. The road has become difficult to drive on because of the accumulation of potholes, patches, and uneven pavement. We are seeking for the entire roadway between Prince Edward and Westover Hills Blvd to be milled and repaved.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009840&type=new_cs180221192758&viewRole=,DPW000009840,Assigned,"October 12, 2018 2:26 pm",Large amount of Hurricane Michael storm debris. Tree limbs and wood in ditch line at street side.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009837&type=new_cs180221192758&viewRole=,DPW000009837,Assigned,"October 12, 2018 2:20 pm","Branches from trees on the side and front of the coner house, 2821 E. Grace St. One large 12ft+ branch down on sidewalk (29th street), other smaller branches piled in front of house",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009835&type=new_cs180221194656&viewRole=,DPW000009835,Assigned,"October 12, 2018 2:14 pm",Tree on House. Tracking number 6599879,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009834&type=new_cs180301154109&viewRole=,DPW000009834,Assigned,"October 12, 2018 2:13 pm","This was filed with SeeClickFix, but never addressed... Curb and gutter is uneven, allowing excessive water and debris to collect, and not flow towards the drain at the end of the block. This causes many issues, including ice accumulation and mosquito breeding.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009833&type=new_cs180301154109&viewRole=,DPW000009833,Completed,"October 12, 2018 2:10 pm","Corner of Montauk and Hathaway the asphalt is being undercut by erosion, some has already collapsed, will continue to spread. Drivers will cut the corner at night and potentially damage their car.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009832&type=new_cs180221194656&viewRole=,DPW000009832,Assigned,"October 12, 2018 2:10 pm",Tree in Road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009831&type=new_cs180221194656&viewRole=,DPW000009831,Assigned,"October 12, 2018 2:04 pm","Fallen tree on city property, blocking street",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009830&type=new_cs180221194656&viewRole=,DPW000009830,Assigned,"October 12, 2018 2:03 pm",Tree in Road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009829&type=new_cs180221194656&viewRole=,DPW000009829,Assigned,"October 12, 2018 2:03 pm",You came and cut down a dangerous tree. Please come back and remove the stump. It is next to the street at the front of the house.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002211&type=new_cs180226204420&viewRole=,DPU000002211,Completed,"October 12, 2018 2:03 pm",telephone pole just a bit beyond her home the vine have grown all the way to the lamp( lamp is not out could not find sub type for this category),,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009828&type=new_cs180221194656&viewRole=,DPW000009828,Assigned,"October 12, 2018 2:01 pm","Two or three trees in the alley directly behind my house fell on my garage. Limbs have fallen into the pole in the alley that has lines running from my home, and to the homes of others.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009827&type=new_cs180221194656&viewRole=,DPW000009827,Assigned,"October 12, 2018 2:01 pm",Large fallen tree completely blocking Old Locke Lane.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009826&type=new_cs180221194656&viewRole=,DPW000009826,Assigned,"October 12, 2018 1:59 pm",citizen stated that if a large truck comes it will fall on that vehicle it's at the edge of the road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009825&type=new_cs180221194656&viewRole=,DPW000009825,Assigned,"October 12, 2018 1:56 pm",Tree in Road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002210&type=new_cs180226204420&viewRole=,DPU000002210,Completed,"October 12, 2018 1:49 pm",light in the alley has been blinking for months needs to be repaired asap,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009822&type=new_cs180301154109&viewRole=,DPW000009822,Completed,"October 12, 2018 1:47 pm","There are 3 potholes about 12"" deep at this intersection and is very dangerous please repair asap A1B1.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009821&type=new_cs180221194656&viewRole=,DPW000009821,Assigned,"October 12, 2018 1:46 pm",tree across street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009820&type=new_cs180221194032&viewRole=,DPW000009820,Assigned,"October 12, 2018 1:45 pm",waste drivers have messed up citizen back yard trying to avoid bushes needs to speak with someone in regards to getting backyard repaired,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009819&type=new_cs180221194656&viewRole=,DPW000009819,Assigned,"October 12, 2018 1:41 pm",Tree limb blocking stairway,,,,
