Service Request URL,Service Request,Status,Request Date,Description,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000555&type=new_cs180301154109&viewRole=,DPW000000555,Completed,"June 19, 2018 8:10 am",Huge Pothole need to repaired ASAP,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000553&type=new_cs180301154109&viewRole=,DPW000000553,Completed,"June 19, 2018 8:03 am",Road is falling apart between Rocketts Landing and the signal on Main St. Multiple potholes and bumpy pavement.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000099&type=new_cs180301150531&viewRole=,DPU000000099,Assigned,"June 19, 2018 8:00 am",Manhole cover is missing,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000552&type=new_cs180301154109&viewRole=,DPW000000552,Completed,"June 19, 2018 7:41 am","There are three deep potholes on Portland Place (back side of Windsor Farms, next to 76). They are several inches deep and a major flat tire problem. It is near the corner of Queen Charlotte and Portland Place. There are two house on Portland and the holes are in front of those houses.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000551&type=new_cs180301154109&viewRole=,DPW000000551,Completed,"June 19, 2018 7:41 am",Citizen called to report a pothole at the intersection of Maple and York Ave,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000550&type=new_cs180301154109&viewRole=,DPW000000550,Completed,"June 19, 2018 7:41 am",There are a series of very large potholes in the center of the road at the intersection of Marshall St. and Lodge (one block north of 1800 W. Broad/Lucky 13 Tattoo).,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000549&type=new_cs180301154109&viewRole=,DPW000000549,Completed,"June 19, 2018 7:33 am","Clovelly Road is in need of repaving. I have no idea how long it has been since it was last done, but a neighbor how has lived here for 50 years thinks it my be over 30 years ago. The road is narrow and for two cars to fit through in some areas you have to go to the far right into deep holes. I have had multiple flat tires.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000548&type=new_cs180221194032&viewRole=,DPW000000548,Assigned,"June 19, 2018 7:16 am",611 China St Huge HOLE creates a huge POND every it rains. The cobblestone at the end of the alley leading to 600 block China Street is like a SINKHOLE I’ve personally reported this 5 times since 2016 and also personally walked a director of DPW over to this hole. It is a breeding ground for MOSQUITOES and needs to be fixed ASAP please please please Not to mention everyone bottoms out their cars going through this 12”-18” HOLE,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000547&type=new_cs180221192758&viewRole=,DPW000000547,Completed,"June 19, 2018 6:45 am",Tree limbs bundled next to trash have been left for two weeks now.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000546&type=new_cs180301154109&viewRole=,DPW000000546,Completed,"June 19, 2018 6:28 am",Deep potholes on this steep stretch of winding road.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000545&type=new_cs180301154109&viewRole=,DPW000000545,Completed,"June 18, 2018 11:18 pm",Azalea between Brook and Chamberlayne has a terrible makeshift road repair that has caused road buckling and hazardous driving conditions. (This is increasingly disappointing since Henrico County repaired roads in close proximity to this area AFTER this repair began!),,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000543&type=new_cs180221194032&viewRole=,DPW000000543,Completed,"June 18, 2018 9:52 pm",This alley should be classified as a road with how much traffic it gets daily. It is unsafe to walk on and difficult to drive.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000542&type=new_cs180301154109&viewRole=,DPW000000542,Completed,"June 18, 2018 8:28 pm","One massive pothole/road hazard as you go down Brander St off of Hull Street. The gravel that had filled it in has eroded away leaving railroad tracks which have multiple broken joints (it's a set of intersecting tracks), sharp points, and deep ridges. People can break ankles, fall off bicycles in the dark because there is no real light over that area. It's also very rough on cars.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000541&type=new_cs180301154109&viewRole=,DPW000000541,Assigned,"June 18, 2018 8:23 pm",I've made the request to fix this sidewalk over the past two years and it has not been fixed. Someone could trip and fall and injure themselves. It is also located in a school zone.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000098&type=new_cs180221191708&viewRole=,DPU000000098,Completed,"June 18, 2018 5:50 pm","There have been no streetlights on the 3000 block of East Broad for at least nine months. I would attach a photo, but it would just be dark.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000540&type=new_cs180301154109&viewRole=,DPW000000540,Completed,"June 18, 2018 5:27 pm","Westbound Monument Avenue, about one block east of Westmoreland. Big pothole on the edge of the right hand lane.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000539&type=new_cs180301154109&viewRole=,DPW000000539,Completed,"June 18, 2018 5:23 pm",please repair 2 potholes at intersection of 44th Street and Stonewall Avenue thank you,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000097&type=new_cs180226204420&viewRole=,DPU000000097,Completed,"June 18, 2018 5:20 pm","2719 Hawthorne Ave., the streetlight in front of the Battery Park Pool sign is out.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000538&type=new_cs180221194656&viewRole=,DPW000000538,Assigned,"June 18, 2018 5:18 pm",I am writing to request an evaluation of a very large dead tree across the street from my house at 4110 Bromley Lane. I feel it should be removed. The tree has large branches and every storm smaller branches are falling on our cars. I worry there is a real chance a large branch could fall on a car or worst someone.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000537&type=new_cs180221194032&viewRole=,DPW000000537,Assigned,"June 18, 2018 5:12 pm",sidewalk in front of my house has needed repair since 2016. Tree roots are pushing up brick sidewalk.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000096&type=new_cs180228155543&viewRole=,DPU000000096,Completed,"June 18, 2018 5:11 pm","Good evening, There is a sinkhole about 2 feet wide on 4th and Stockton. It has gotten larger over the last week or so, and is a main thoroughfare for vehicles traveling down 4th street to get to I-95 near Murray Street.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000536&type=new_cs180221192758&viewRole=,DPW000000536,Assigned,"June 18, 2018 5:09 pm",CLOSE TO 12 BAGS OF TRASH SITTING IN THE PARK AT 23RD AND CARRINGTON NOT SURE THE EXACT ADDRESS BUT IT IS AT THE CORNER WHERE THE PARK IS AND HAS BEEN SITTING FOR ABOUT A MONTH,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000535&type=new_cs180301154109&viewRole=,DPW000000535,Assigned,"June 18, 2018 4:58 pm",Sidewalk on West Broad Street in front of Royal Chevrolet. This just keeps getting worst. I submitted this over 6 months ago. When might we be getting it fixed?,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000095&type=new_cs180226204420&viewRole=,DPU000000095 On Hold,"June 18, 2018 4:55 pm","Ornamental poles shaken until lights fell off of poles, lights do not work.",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000094&type=new_cs180226204420&viewRole=,DPU000000094 On Hold,"June 18, 2018 4:53 pm",This pole has been leaning since last winter. It looks like it wants to fall down,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000533&type=new_cs180221194423&viewRole=,DPW000000533,Completed,"June 18, 2018 4:49 pm",SOMEONE RANI INTO OR KNOCKED THE SIGN DOWN.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000532&type=new_cs180221190731&viewRole=,DPW000000532,Assigned,"June 18, 2018 4:41 pm","A directional sign is needed at the stop light at S Robinson and Idlewood, going west on Idlewood. Cars entering the intersection do not know that the left lane is left turn only (to turn left onto S Robinson St., going North) and the right lane is to go straight (to go west on Idlewood Ave) or right turn onto S Robinson St (going south) Consequently, drivers from the left lane are attempting to go straight and nearly causing collisions on a regular basis.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000527&type=new_cs180221194656&viewRole=,DPW000000527,Assigned,"June 18, 2018 3:37 pm",limb fell from tree blocking the sidewalk,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000526&type=new_cs180221194656&viewRole=,DPW000000526,Assigned,"June 18, 2018 3:33 pm",Tree limb over lapping street light blocking the street light.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000521&type=new_cs180301154109&viewRole=,DPW000000521,Assigned,"June 18, 2018 3:08 pm","Good Afternoon. I'm the PIO with VCU Police and a VCU Medical Center patient has reported a safety concern for a sidewalk along East Broad Street. The patient's husband recently tripped on the sidewalk outside of the building at 1200 East Broad Street. Apparently there is pink caulking in the brick sidewalk (possibly near a grate) that has deteriorated by 2 inches, making it a tripping hazard. She has also witnessed others trip in this area. A repair would be greatly appreciated. Thank you.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000520&type=new_cs180221192758&viewRole=,DPW000000520,Assigned,"June 18, 2018 3:04 pm",citizen called to have yard waste removed from alley way.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000519&type=new_cs180221194656&viewRole=,DPW000000519,Assigned,"June 18, 2018 3:04 pm","Not an emergency but a completely dead, very large elm tree within city property between 1023 and 1021 W 45th St.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000517&type=new_cs180301154109&viewRole=,DPW000000517,Assigned,"June 18, 2018 2:56 pm",Sidewalk in front of 1208 Confederate Ave is in need of repair.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000515&type=new_cs180221194457&viewRole=,DPW000000515,Assigned,"June 18, 2018 2:37 pm",I'm writing to request that the City of Richmond please send they mowing crew to Rosedale Ave to manage the tall grass that is growing along the barrier wall. Thank you.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000092&type=new_cs180226204420&viewRole=,DPU000000092,Completed,"June 18, 2018 2:23 pm",The street light in the 1700 block of Wilmington Avenue is out. The light is located on the median. The glass cover blew off a few weeks ago during a storm and is at the base of the light. The actual light bulb is now out.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000514&type=new_cs180221192758&viewRole=,DPW000000514,Assigned,"June 18, 2018 2:18 pm","There are two garbage cans overflowing with trash, plus a filthy blanket that need to be picked up. The grass has been mowed, but the garbage has been full for over two weeks.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000511&type=new_cs180221194656&viewRole=,DPW000000511,Assigned,"June 18, 2018 2:00 pm",TREE LOOKS LIKE ITS ABOUT TO FALL NEED TO HAVE IT INPECTED TO SEE WHATS THE NEXT STEP,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000052&type=new_cs180327174102&viewRole=,RPD000000052,Completed,"June 18, 2018 1:47 pm",Concerns with speeding along Semmes/Forest Hill between Cowardin & Roanoke.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000507&type=new_cs180301154109&viewRole=,DPW000000507,Completed,"June 18, 2018 1:42 pm",100 block of E. 34th Street is in a terrible state of needing paving or at least patch work.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000506&type=new_cs180221190731&viewRole=,DPW000000506,Assigned,"June 18, 2018 1:39 pm",A stop sign is needed on Condie Street at ~900 Blanton Ave. The street was made one way sometime ago and the current sign is a yield sign.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000505&type=new_cs180221192758&viewRole=,DPW000000505,Completed,"June 18, 2018 1:33 pm",Caller states his neighbors' trash was collected but not his.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000503&type=new_cs180301154109&viewRole=,DPW000000503,Completed,"June 18, 2018 1:31 pm","Epsilon Road was regraded years ago in anticipation of being repaved, which never happened. Due to this, the street now has multiple potholes, broken pieces, and is beginning to crumble along the edges. I would like to request an evaluation of the current condition and a repaving of the street, which runs between Scarsborough and Duryea Drives.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000051&type=new_cs180327174102&viewRole=,RPD000000051,Completed,"June 18, 2018 1:27 pm","Epsilon Road, which runs between Scarsborough and Duryea Drives is frequently used as a cut through for cars and motorcycles travelling well above the posted speed limit. In fact, a neighbor's dog was killed by one of these vehicles. I would like to propose the installation of several speed bumps along the short stretch of Epsilon Road to curb speeding. Thank you.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000050&type=new_cs180327173306&viewRole=,RPD000000050,Completed,"June 18, 2018 1:26 pm",Citizen cto to advise that someone has dumped dressers and tires on the side of her home near her driveway. She is requesting to have items removed.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000501&type=new_cs180301154109&viewRole=,DPW000000501,Completed,"June 18, 2018 1:05 pm","Hello, There are several large potholes on the 2900 block of Garland Ave that need repair. The street is a very narrow one way resulting in increased safety hazards as cars attempt to avoid them. Please assist us in resolving this issue. Thank you.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000500&type=new_cs180301154109&viewRole=,DPW000000500,Completed,"June 18, 2018 12:58 pm",Requesting pothole repair on the 800/900 block of Franklin St by VCU,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000499&type=new_cs180301154109&viewRole=,DPW000000499,Completed,"June 18, 2018 12:55 pm",Multiple potholes on Walmsley Blvd between Hipokins Road and Broad Rock Road,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000498&type=new_cs180221194656&viewRole=,DPW000000498,Assigned,"June 18, 2018 12:55 pm",Citizen cto to advise that tree branches are dead and falling. Requesting assistance for maintenance and cleaning. Tree located b/w home and sidewalk.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000497&type=new_cs180301154109&viewRole=,DPW000000497,Completed,"June 18, 2018 12:52 pm",Large pothole North Bound Chippenham at Forest Hill Ave,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000496&type=new_cs180301154109&viewRole=,DPW000000496,Completed,"June 18, 2018 12:49 pm","There are several, one large pot hole on Burtwood Lane at Brinkwood Drive. Brinkwood is in South Richmond off of Orcutt Lane and the potholes are near the intersection of Brinkwood and Burtwood. The larger hole is in the tire path traveling toward Brinkwood. An orange cone was placed IN the hole to warn drivers until repaired, but it was stolen.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000495&type=new_cs180301154109&viewRole=,DPW000000495,Completed,"June 18, 2018 12:46 pm",Large pothole needing repair on Whitehead at bottom of hill between Derwent & Brookside Apts,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000494&type=new_cs180221194656&viewRole=,DPW000000494,Assigned,"June 18, 2018 12:43 pm","There are two dead city trees on the 1500 block of Floyd Ave—one in front of 1510 and rhe other in front of 1514. Both trees drop large limbs in every big storm. They are dangerous to people, houses, cars, and pets. I and my neighbors have reported these trees numerous times over the past year. Please cut them down before someone is hurt or killed.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000492&type=new_cs180301154109&viewRole=,DPW000000492,Completed,"June 18, 2018 12:43 pm",3400 Cooper Rd. - several deep potholes between Bluff Dr. and Longview Dr.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000491&type=new_cs180221194656&viewRole=,DPW000000491,Assigned,"June 18, 2018 12:41 pm","There are two dead city trees on the 1500 block of Floyd Ave—one in front of 1510 and rhe other in front of 1514. Both trees drop large limbs in every big storm. They are dangerous to people, houses, cars, and pets. I and my neighbors have reported these trees numerous times over the past year. Please cut them down before someone is hurt or killed.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000949&type=new_cs180301154109&viewRole=,DPW000000949,Completed,"June 18, 2018 12:40 pm",BIG POTHOLE. customer on the phone said that she was riding her scooter and her scooter almost fell into it. she said there is metal around the hole and she believe it could be access to pipes or something.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000490&type=new_cs180221194457&viewRole=,DPW000000490,Completed,"June 18, 2018 12:36 pm","I feel that there are several intersections on Broad Street between 25th and 31st streets, heading both East and West, where the stop signs are obscured by trees. It is especially difficult at night to see the stop signs.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000489&type=new_cs180301154109&viewRole=,DPW000000489,Assigned,"June 18, 2018 12:35 pm",Sidewalk section raised up due to tree roots. Tree also may require maintenance trimming.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000488&type=new_cs180221194457&viewRole=,DPW000000488,Completed,"June 18, 2018 12:33 pm","I feel that there are several intersections on Broad Street between 25th and 31st streets, heading both East and West, where the stop signs are obscured by trees. It is especially difficult at night to see the stop signs.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000487&type=new_cs180221194656&viewRole=,DPW000000487,Assigned,"June 18, 2018 12:29 pm",Two Trees in Alley behind my house (1321 N. 32nd) are dead. Every time it storms limbs fall off of it. Branches have fallen onto cars. It is dangerous. Needs to be cut down.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000486&type=new_cs180301154109&viewRole=,DPW000000486,Completed,"June 18, 2018 12:20 pm",has a big pothole it is located on 900 BLOCK OF O ST NEAR 34th and 35th st,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000485&type=new_cs180301154109&viewRole=,DPW000000485,Completed,"June 18, 2018 12:18 pm",THE GROUND IS UNDERCUT AND HAS NO GRAVEL OR DIRT,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000483&type=new_cs180221194656&viewRole=,DPW000000483,Assigned,"June 18, 2018 12:16 pm","The tree in front of my house is dead. Its leaves still come back every year, but it is rotting away from the inside. During a strong storm last year, a large branch hanging over the street fell off of the tree, very narrowly missing my car. Now all of the major branches are on the side of the tree facing my house, so the next major storm can result in it, or at least a large branch, falling into my house. The tree is taller than my house and will destroy it if it falls. It must be removed.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000482&type=new_cs180301154109&viewRole=,DPW000000482,Completed,"June 18, 2018 12:15 pm",the pothole is located on 900 n 37th st,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000480&type=new_cs180221190731&viewRole=,DPW000000480,Completed,"June 18, 2018 11:55 am",The No Parking sign was knocked down and now cars are parking on the east side of Belmont making it impossible to have 2 way traffic on that block. Police have been called and given tickets but cars are still parked there.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000479&type=new_cs180221194656&viewRole=,DPW000000479,Assigned,"June 18, 2018 11:47 am",Tree is completely dead but has not been marked with a red x so I guess it was missed but needs to come down ASAP,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000477&type=new_cs180221192758&viewRole=,DPW000000477,Completed,"June 18, 2018 11:45 am",In back alley behind 2611 The Terrace,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000049&type=new_cs180529151322&viewRole=,RPD000000049,Completed,"June 18, 2018 11:35 am",This is to report an abandoned vehicle on 33rd Street in front of house 414. Vehicle has not been moved since March 2018. The inspection sticker expired in December 2017. License plate number is VA VLD-6935. Have checked with neighbors on street but no one has claimed it. Tires are beginning to go flat. Request that the vehicle be towed away as it is creating an eye sore and disrupts parking on the block.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000473&type=new_cs180301154109&viewRole=,DPW000000473,Completed,"June 18, 2018 11:31 am","These potholes have been waiting to be repaired for a couple of years now, have made many request to have filled with no luck. Please see attached photos. Thank you.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000472&type=new_cs180221194656&viewRole=,DPW000000472,Assigned,"June 18, 2018 11:29 am",Please be sure that we have a SR for Will to complete a Report of Damage to City Tree(s) and have this tree removed. Detective Drago has provided the insurance information so that Evan or Risk Management can pursue the loss claim. The tree is located between Dixon Drive and Newkirk dr on Hull Street,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000471&type=new_cs180221194423&viewRole=,DPW000000471,Completed,"June 18, 2018 11:29 am",There is a stop sign at the corner of the 1400 block of Spotsylvania Street and Redd Street that is missing the Spotsylvania Street signage. Redd Street is labelled correctly. Could you please replace the missing Spotsylvania Street sign? Thank you!,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000470&type=new_cs180301154109&viewRole=,DPW000000470,Assigned,"June 18, 2018 11:27 am","The sidewalk in front of our house at 1712 Grove Avenue is in need of repair because it is a significant trip hazard. In addition, removing the two partial concrete slabs around the city tree would create a healthier environment for the existing tree. The space around the tree should be as wide as the space around our neighbors trees. Since we moved in last year we have been watering the tree and trying to maintain it and it is doing much better.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000469&type=new_cs180221194656&viewRole=,DPW000000469,Assigned,"June 18, 2018 11:26 am",I have several trees that are on city property but appear to be in my yard. Two of which seem to be dying and have started dropping large limbs onto my property. I am afraid they with either go onto my roof or into the road on Bliley. In the past two such trees have fallen into traffic on Bliley Road. Joyce Galloway,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000468&type=new_cs180221192758&viewRole=,DPW000000468,Completed,"June 18, 2018 11:24 am",Brush pickup. Tree limbs/brush have been placed near alley (per city's instructions) but has not been picked up during regular trash collection.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000946&type=new_cs180301154109&viewRole=,DPW000000946,Completed,"June 18, 2018 11:24 am","sfgnethkdt,",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000062&type=new_cs180327173306&viewRole=,RPD000000062,Completed,"June 18, 2018 11:24 am",The homes 1522 thru 1526 has illegal dumping in the alley. door and the framing contstruction material was dumped behind these homes,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000091&type=new_cs180228212504&viewRole=,DPU000000091,Assigned,"June 18, 2018 11:23 am",I am at the corner of Briarcliff and Bliley Roads. The gutter next to my property is blocked and the water from extreme rains creates a river across the back of my backyard. I have several trees that are on city property but appear to be in my yard.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000467&type=new_cs180221194656&viewRole=,DPW000000467,Assigned,"June 18, 2018 11:19 am",A TREE LIMB HAS FALLEN FROM THE TREE BUT IS STILL IN THE TREE AND IS WORRIED THAT IT IS GOING TO FALL ON SOMEONE.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000466&type=new_cs180221190731&viewRole=,DPW000000466,Assigned,"June 18, 2018 11:18 am",SIGN WAS KNOCKED OFF THE POLE DURING LOADING. NEEDS TO HAVE SIGNED REATTACHED TO THE POLE. OWNER HAS SIGN INSIDE OF THE SHOP,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000465&type=new_cs180220201343&viewRole=,DPW000000465,Assigned,"June 18, 2018 11:17 am","The curb is not wheelchair or stroller accessible at the intersection of Fauquier and Nottoway, but the specific request is to fix the sidewalks that collect water when there is excessive rainfall. There are three or four spots on the South 3900 Block of Fauquier that collect so much water that it becomes muddy and people slip and fall when it rains. There are spots directly in front of 3956 and 3952 that are especially bad, but the entire sidewalk on that side is unsafe when it rains.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000462&type=new_cs180301154109&viewRole=,DPW000000462,Assigned,"June 18, 2018 11:02 am",Several years ago the city removed a tree which left the sidewalk in very poor shape. The small part that goes to the street is busted up and has a hole in it. The main part has a piece of concrete raised up approximately 10 inches and is basically a step which is very dangerous at night to people walking. I have seen many people trip and fall. The problem is located directly in front of 1317 Avondale Ave Richmond Va 23227. Thanks,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000090&type=new_cs180301150531&viewRole=,DPU000000090,Assigned,"June 18, 2018 11:02 am",Citizen calling about water bill. Meter left exposed to elements and filled with water. just had repaired and now may be leaking again. Please inspect and repair. Also needs to get bill adjusted. Business name is Freeburger Custom Cabintry,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000089&type=new_cs180301153010&viewRole=,DPU000000089,Assigned,"June 18, 2018 10:59 am","There are several manholes in the city's Northside near Battery Park that are entirely missing not only their manhole covers, but the foundation of their casings above ground have been destroyed. Animals or people could easily fall in there and get hurt or sick (or both). These manholes are in the easement bound by Roane, Wickham, and Hawthorne streets next to the AV Norell athletic fields and Napoleon taxi service's warehouse. The area is overgrown and not easily accessible.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000459&type=new_cs180221192758&viewRole=,DPW000000459,Assigned,"June 18, 2018 10:50 am",customer said that the trash workers left trash litter everywhere,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000458&type=new_cs180221194656&viewRole=,DPW000000458,Assigned,"June 18, 2018 10:45 am","There is a large tree and branch blocking the trail in Battery Park. It is on the west side of the park, near the pool. Thanks",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000457&type=new_cs180221194032&viewRole=,DPW000000457,Completed,"June 18, 2018 10:41 am",There is a large and growing pothole at the alley entrance on Meadow between Monument and Grace (turning toward Allen).,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000945&type=new_cs180301154109&viewRole=,DPW000000945,Completed,"June 18, 2018 10:37 am",resident stating there are 5 or 6 potholes,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000088&type=new_cs180226204420&viewRole=,DPU000000088,Completed,"June 18, 2018 10:36 am",Streetlight is out in alley location,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000456&type=new_cs180221194656&viewRole=,DPW000000456,Assigned,"June 18, 2018 10:34 am",Tree and shrub maintenance requested in the back and on the side of Fire Station# 10. In the past this was done to prevent the homeless from creating homes in the rear of the station. At this moment we cannot access the rear of the statio due to the trees and shrub taking over.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000155&type=new_cs180228212904&viewRole=,DPU000000155,Completed,"June 18, 2018 10:31 am",resident stating when it rains the ditches get stopped up because of the drains. And there is standing water and dont wants the bugs too come,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000455&type=new_cs180221194656&viewRole=,DPW000000455,Assigned,"June 18, 2018 10:20 am",I live at 1005 E Brookland Park Blvd adjacent to Hotchkiss Park. At the front corner of the park next to my property there is a Tree of Heaven thatis growin ginto the fence. It creates hundreds of small trees coming up from t he roots. I had part of it on my property removed but there is another tree on city property that needs to be removed.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000000451&type=new_cs180221194656&viewRole=,DPW000000451,Assigned,"June 18, 2018 10:10 am",Tree needs to be trimmed,,,,,
