Service Request URL,Service Request,Status,Request Date,Description,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000617&type=new_cs180226204420&viewRole=,DPU000000617,Completed,"July 18, 2018 10:58 pm",Light in front of the address is out.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000616&type=new_cs180228212504&viewRole=,DPU000000616,Completed,"July 18, 2018 10:56 pm",Storm drain inlet is clogged causing water to pond in the street after heavy rain. A large sinkhole is forming adjacent to the drain and there may be a more serious problem brewing at this location!,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000615&type=new_cs180228212504&viewRole=,DPU000000615,Completed,"July 18, 2018 10:52 pm",Storm drain inlet is clogged causing water to pond in street after heavy rain,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000614&type=new_cs180228212504&viewRole=,DPU000000614,Completed,"July 18, 2018 10:51 pm","Storm drain inlet is clogged, causing water to pond in street after heavy rain",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000613&type=new_cs180228212504&viewRole=,DPU000000613,Completed,"July 18, 2018 10:49 pm",Storm drain inlet is clogged causing ponding of water in street after rain events.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000612&type=new_cs180226204420&viewRole=,DPU000000612,Completed,"July 18, 2018 10:36 pm",The street light in front of this address is out.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000611&type=new_cs180226204420&viewRole=,DPU000000611,Completed,"July 18, 2018 10:13 pm",Light on and off every couple minutes,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000610&type=new_cs180226204420&viewRole=,DPU000000610,Completed,"July 18, 2018 10:03 pm","Light is one of the ""lower on the pole"" lights is front of the convenience store.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000609&type=new_cs180226204420&viewRole=,DPU000000609,In Progress,"July 18, 2018 10:01 pm",Light is on Forest Hill at the backside of the drugstore parking lot,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003251&type=new_cs180301154109&viewRole=,DPW000003251,Completed,"July 18, 2018 8:33 pm","Sinkhole has appeared in the roadway. Several feet deep and expanding significantly. It's a hazard to cars, cyclists and pedestrians.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003250&type=new_cs180221194457&viewRole=,DPW000003250,Assigned,"July 18, 2018 7:46 pm",at the base of the hill and intersection of W22nd and Perry St the brush is so high you can't see oncoming traffic from the direction of McDonough. The city seems to like this brush owner...its the city. LoL Clean up this trashy tradition.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003249&type=new_cs180301154109&viewRole=,DPW000003249,Completed,"July 18, 2018 7:44 pm","deep pothole at the intersection with water bubbling up from the ground. It has been going on for a month or better. I know it has been reported. it appears the water is coming from the fire hydrant that was repaired in same period of time that the leak started. The fire hydrant had been out of service for a year,they came and worked on it, (note: not fixed, just worked on, do not pay this vendor) then the water starts and now a pothole deep enough they hit water. Tearing up cars.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003248&type=new_cs180301154109&viewRole=,DPW000003248,Completed,"July 18, 2018 7:39 pm","actually its close to 2808, probably 2900 by then",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003247&type=new_cs180221192758&viewRole=,DPW000003247,Assigned,"July 18, 2018 7:26 pm","Bulk trash that renters leave in the alley behind my house, not in supercans. Huge cardboard TV boxes, a medium sized cabinet, a large piece of wood, yard waste/brush underneath all that stuff, etc. thanks very much!",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003246&type=new_cs180221194423&viewRole=,DPW000003246,Assigned,"July 18, 2018 7:24 pm",See photo. Sign is missing for left lane of traffic heading East on Westwood at Hermitage intersection. Cars are veering from the left lane to go right on to Brookland and almost causing accidents.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003245&type=new_cs180221192758&viewRole=,DPW000003245,Assigned,"July 18, 2018 7:05 pm",Large carpeting in alley behind 1816-1820 Floyd,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000138&type=new_cs180529151322&viewRole=,RPD000000138,Completed,"July 18, 2018 6:56 pm",Silver Honda abandoned in front of 1015 Oakwood Ave. license plate VZC-7060. Has been abandoned for at least three months.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000137&type=new_cs180529151410&viewRole=,RPD000000137,Completed,"July 18, 2018 5:09 pm",Please connect me with the Community Police Officer for the Arts District and provide the next Community Meeting date/time. Thanks!,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000608&type=new_cs180228212904&viewRole=,DPU000000608,Assigned,"July 18, 2018 4:51 pm",PAVED THE ROAD 5 YEARS AGO EVER SINCE 100 YARD STRETCH OF ROAD IS DRAINING ACROSS DRIVE WAY AND PROPERTY CAUSING SEVERE DAMAGE. WANTS SOME TO CONTACT ASAP TO COME OUT AND LOOK AT THE DAMAGE THAT IS BEING CAUSED WHEN HEAVY RAIN FALLS,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003242&type=new_cs180221194656&viewRole=,DPW000003242,Assigned,"July 18, 2018 4:50 pm",would like for someone to come out and get the branch out of the street it is effecting the flow of traffic and caller tried to move the branch on his own and stated that it was heavy,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003239&type=new_cs180221192758&viewRole=,DPW000003239,Assigned,"July 18, 2018 4:28 pm","City Trash receptacles along the block of 5-27 West Broad Street have rotting trash, no trash liners and are in need of either repair and/or replacement due to the poor condition. See pictures",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003238&type=new_cs180221194656&viewRole=,DPW000003238,Assigned,"July 18, 2018 4:26 pm","Would like the tree to be maintained, says it is top heavy.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003237&type=new_cs180221194032&viewRole=,DPW000003237,Assigned,"July 18, 2018 4:24 pm","Deep ruts have developed, making driving difficult. Clay from ruts has washed down to street, creating pile of mud. Since I submitted the request in July, the erosion has continued. This alley provides access to parking for several houses and apartment blocks. It is very difficult to use in its current condition, and could do damage to a car's alignment and undercarriage. There is also a retaining wall along one side of the alley that may be compromised if erosion is not addressed.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003235&type=new_cs180301154109&viewRole=,DPW000003235,Assigned,"July 18, 2018 4:21 pm",Area located on the side of 27 West Broad & Allen has an area that the pavers have been removed and new temporary pavers are laid in a portion of the area but not secure and the area is a trip hazard.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003233&type=new_cs180301154109&viewRole=,DPW000003233,Completed,"July 18, 2018 4:11 pm",Pot hole located in front of this home,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003232&type=new_cs180221194656&viewRole=,DPW000003232,Assigned,"July 18, 2018 4:06 pm","Due to a large exterior improvement project that includes brick pointing, complete building facade painting and storefront improvements there are several large Oak trees that need to be trimmed off of property located along 5 West Broad Street, 7 West Broad Street, 13-15 West Broad Street, 17-19 West Broad Street, 23 West Broad Street and 27 West Broad Street. We are scheduling the project to begin in September and this would assist in our overall improvement efforts for the contractors.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003231&type=new_cs180221192758&viewRole=,DPW000003231,Completed,"July 18, 2018 4:05 pm",2 Supercans missed at my house and 1 at neighbor’s.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003230&type=new_cs180221194656&viewRole=,DPW000003230,Assigned,"July 18, 2018 3:50 pm","Tree ID: 76595, 76594, 76593, and 76630 - caller states the trees' branches rub up against the house and she is concerned of damage. She states the tree in the front of her house damaged the roof and it had to be repaired.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003229&type=new_cs180301154109&viewRole=,DPW000003229,Completed,"July 18, 2018 3:49 pm",Pothole at the turning lane for Brook Rd. and Azalea Ave. Each day as I'm making a Right onto Azalea Ave. from Brook Rd. My car tumbles into a pothole.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003228&type=new_cs180221194032&viewRole=,DPW000003228,Completed,"July 18, 2018 3:46 pm",Customer states the alley behind this alley needs alley repairing,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003227&type=new_cs180221194656&viewRole=,DPW000003227,Assigned,"July 18, 2018 3:38 pm",TREES ARE BLOCKING THE RIGHT OF WAY FOR DRIVERS ON THE ROAD ON CARNATION STREET IN BETWEEN STERLING BEAUFONT AND RESERVE SOUTH,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003226&type=new_cs180221194656&viewRole=,DPW000003226,Assigned,"July 18, 2018 3:32 pm",dead tree in front of property,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003224&type=new_cs180221192758&viewRole=,DPW000003224,Completed,"July 18, 2018 3:30 pm",Caller states his trash was missed - his neighbors' trash was collected.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003223&type=new_cs180221194423&viewRole=,DPW000003223,Completed,"July 18, 2018 3:22 pm","Sign was torn off of pole by downed tree. Pole seems in adequate condition. It would be ideal to us if the Dead End signs were also on the same post. I'm not sure if this would be contentious, but since it is '44th', could we rename the street Obama?",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003222&type=new_cs180221194656&viewRole=,DPW000003222,Assigned,"July 18, 2018 3:21 pm",large limb fell on roof of the home. wants to have tree looked at to make sure it is not dead,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000136&type=new_cs180327173138&viewRole=,RPD000000136,Completed,"July 18, 2018 2:53 pm",Graffiti in the alley on the garage. Requesting the city please clean it. http://www.richmondgov.com/PublicWorks/GraffitiRemoval.aspx,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003219&type=new_cs180221194656&viewRole=,DPW000003219,Assigned,"July 18, 2018 2:46 pm","Is the city aware, there's a huge dead tree in front of 3541 Grove Ave, very large limb overhanging busy traffic lane.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003218&type=new_cs180301154109&viewRole=,DPW000003218,Assigned,"July 18, 2018 2:43 pm",at the end of citizen driveway where the driveway meets the street. the road is buckling,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000606&type=new_cs180226204420&viewRole=,DPU000000606,Completed,"July 18, 2018 2:35 pm",Light in front of 116 W. Leigh St went out 2 days ago,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000605&type=new_cs180228204004&viewRole=,DPU000000605,Assigned,"July 18, 2018 2:33 pm","there is a storm drain and it right next to their drive way,where the concete slopes and it angle up towards the drain but it not connected , in the past few days some people punctured their tires. urgent matter please respond !",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003216&type=new_cs180301154109&viewRole=,DPW000003216,Completed,"July 18, 2018 2:21 pm",Pothole located on Smith between Catherine and Leigh Street but on Smith Street,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000000532&type=new_cs180301161330&viewRole=,PDR000000532,Completed,"July 18, 2018 2:06 pm",White van with no license plates is blocking the sidewalk. Has been here for at least 6 months,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000604&type=new_cs180226204420&viewRole=,DPU000000604,Completed,"July 18, 2018 2:03 pm",Multiple lights out on even side of street,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003214&type=new_cs180301154109&viewRole=,DPW000003214,Assigned,"July 18, 2018 1:50 pm","On Oxford Pkwy, the street in front of my house is sinking. It has gotten much worse with the recent rains. In addition, I am concerned that it is going to destroy the culvert and thus cause problems in my yard. The road is progressively getting worse. I reported this back in July and nothing has been done. The culvert along my house is crumbling and now needs to be replaced. Please have someone fix this. Thank you.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003213&type=new_cs180221192758&viewRole=,DPW000003213,Completed,"July 18, 2018 1:49 pm","Mattress, box springs and bed rails by the curb. Been there 2 weeks",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003212&type=new_cs180221192758&viewRole=,DPW000003212,Completed,"July 18, 2018 1:48 pm",Tree limbs and branches need removal stored at alley behind residence 452 Patrick Ave. Different request than previous.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003211&type=new_cs180221192758&viewRole=,DPW000003211,Completed,"July 18, 2018 1:48 pm",Public City can has not been dumped in two weeks,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003209&type=new_cs180221194457&viewRole=,DPW000003209,Assigned,"July 18, 2018 1:43 pm",Tall grass on city property. Sidewalk is not accessible. Thanks,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000603&type=new_cs180228212504&viewRole=,DPU000000603,Assigned,"July 18, 2018 1:40 pm",Caller states the basement is flooding when it rains due to clogged storm drains.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003207&type=new_cs180301154109&viewRole=,DPW000003207,Assigned,"July 18, 2018 1:30 pm",There is a manhole cover that is several inches below he pavement. It is so uneven with the pavement that drivers swerve to avoid damage to their cars suspension.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003206&type=new_cs180301154109&viewRole=,DPW000003206,Assigned,"July 18, 2018 1:28 pm",Citizen called to report a sinkhole at the bottom of this sidewalk that is spreading. Please follow up.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003205&type=new_cs180301154109&viewRole=,DPW000003205,Completed,"July 18, 2018 1:10 pm",POTHOLE AT THE CORNER OF E 36TH AND BROAD ROCK ST IN FRONT OF 713 E 36TH ST,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003204&type=new_cs180221194656&viewRole=,DPW000003204,Assigned,"July 18, 2018 1:10 pm",Wants this tree looked at and/or removed. The tree is across from location.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000602&type=new_cs180228212904&viewRole=,DPU000000602,Completed,"July 18, 2018 1:00 pm",ONT HE CORNER OF THE HOME ON 20TH STREET THE DRAIN IS BLOCKED WITH DEBRIS WHEN IT RAINS THE WATER IS FLOODING THE SIDEWALK,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003201&type=new_cs180221192758&viewRole=,DPW000003201,Assigned,"July 18, 2018 12:58 pm",Overflowing garbage can - and trash on the ground.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003200&type=new_cs180221194656&viewRole=,DPW000003200,Assigned,"July 18, 2018 12:50 pm",Tree in front of property is touching power lines and has a huge dead branch that could come down at any moment.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003199&type=new_cs180221194656&viewRole=,DPW000003199,Assigned,"July 18, 2018 12:47 pm",Alleyway lights are blocked by tree. needs to be cut back.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003197&type=new_cs180301154109&viewRole=,DPW000003197,Assigned,"July 18, 2018 12:25 pm","Sink hole in road, appears to be hollow well under the road surface",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003196&type=new_cs180221192758&viewRole=,DPW000003196,Assigned,"July 18, 2018 12:17 pm",COUCH IN THE ALLEY HAS BEEN THERE FOR 2 WEEKS BEHIND 1507 AND 1509 HANOVER AVE,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003195&type=new_cs180221192758&viewRole=,DPW000003195,Assigned,"July 18, 2018 12:16 pm","Both trash and recyclables were collected today but several recycling cans were not picked up in the alley In particular there is a bunch of trash accumulating on the ground behind 1709 and 1711 Hanover. As a neighbor who has to see this from my house, I spent some time cleaning it up today but there is more that I could not finish.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000601&type=new_cs180228212904&viewRole=,DPU000000601,Assigned,"July 18, 2018 11:38 am",Caller requests that the culvert pipes be cleaned out. He states they are full of dirt and debris and this causes flooding.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000600&type=new_cs180228212904&viewRole=,DPU000000600,Completed,"July 18, 2018 11:35 am",Citizen called to report a storm drain issue stating that the pipe gets clogged and continuously runs water.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003192&type=new_cs180221194032&viewRole=,DPW000003192,Assigned,"July 18, 2018 11:13 am",Citizen calling about water damage caused by improper alleyway issues. Please inspect,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003191&type=new_cs180221194656&viewRole=,DPW000003191,Assigned,"July 18, 2018 11:11 am",A part for the tree has fallen from their yard and would like for someone to come and take a look.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003190&type=new_cs180221194656&viewRole=,DPW000003190,Assigned,"July 18, 2018 11:00 am",has been submitting request since 2001 to get the trees trimmed on the block. signs were posted last Wednesday saying that the limbs would be trimmed but no one came back. tree limbs are on top of the home and would like to have them removed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003189&type=new_cs180221194251&viewRole=,DPW000003189,Completed,"July 18, 2018 10:58 am",The traffic signal at the intersection of the northbound Chippenham Parkway off ramp and Stony Point Parkway is malfunctioning causing traffic to back up on northbound Chippenham Parkway at times queueing all the way to the Huguenot Road interchange. The signal is only giving a couple seconds of green time to the northbound Chippenham Parkway ramp approach which is causing the traffic to back up onto northbound Chippenham Parkway.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000599&type=new_cs180228155543&viewRole=,DPU000000599,Completed,"July 18, 2018 10:42 am",you can see the cracks and erosion and its about 4ft wide but the hole its self is about 12 in,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003188&type=new_cs180301154109&viewRole=,DPW000003188,Completed,"July 18, 2018 10:35 am",Small but deep pothole that's hard to avoid,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003187&type=new_cs180301154109&viewRole=,DPW000003187,Completed,"July 18, 2018 10:29 am","Asphalt from Westover Hills to Riverside on Evelyn Byrd Rd is deteriorating badly, beyond pot hole or patch repairs. Common bike path.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003186&type=new_cs180301154109&viewRole=,DPW000003186,Completed,"July 18, 2018 10:25 am","Riverside drive under the James River Train Bridge, many potholes and rough road condition. Dangerous for bikes coming downhill and curving and in the dark due to bridge. Needs repaving, pothole repair probably not feasible.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003185&type=new_cs180221194423&viewRole=,DPW000003185,Completed,"July 18, 2018 10:19 am",New resident has moved in sign is no longer needed citizen need space to park in front of property,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003184&type=new_cs180221194251&viewRole=,DPW000003184,Completed,"July 18, 2018 10:18 am",Timer is off. Traffic was backed up on Chippenham for a mile due to timer not allowing enough cars through at the exit.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003183&type=new_cs180221194251&viewRole=,DPW000003183,Completed,"July 18, 2018 10:16 am",School zone slow down lights still coming on even though school has been out for a month.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000598&type=new_cs180228155543&viewRole=,DPU000000598,Assigned,"July 18, 2018 10:12 am","2ft deep sinkhole adjacent to street parking, about 5in wide at the surface.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003182&type=new_cs180221194656&viewRole=,DPW000003182,Assigned,"July 18, 2018 10:11 am",Small Tree limbs down in yard,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003181&type=new_cs180221192758&viewRole=,DPW000003181,Completed,"July 18, 2018 10:08 am","On Friday, 7/6, called Public Works re: a large tree limb that had fallen in our yard and blocking the sidewalk; people have to walk around the limb through our yard or into the street (DPW2169). Several followup calls-repeatedly told Public Works can tell us nothing other than we are in queue. Today, 7/18, another limb fell from the same tree and is now in the street. PW advised I call non-emergency police, who said they would put an order in with PW. What kind of circular bureaucratic hell?",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000597&type=new_cs180228212904&viewRole=,DPU000000597,Assigned,"July 18, 2018 10:01 am",the surface that is over the ditch line to the driveway is over 8 feet deep. citizen can not use driveway because he can not get into yard . a rental car was totaled due to ditch. citizen has been putting in tickets for two years.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000596&type=new_cs180228155543&viewRole=,DPU000000596,Completed,"July 18, 2018 9:57 am",Citizen is requesting inspection of sinkhole near sewage pipe on property,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003179&type=new_cs180221194457&viewRole=,DPW000003179,Assigned,"July 18, 2018 9:47 am","There are some stairs leading from the corner of Cedar and Marshall that go up to Jefferson Park. There are multiple apartment buildings including mine that could benefit from these stairs being cleared to walk up and enjoy the park and it's trails and exercise equipment. The vegetation is overgrown and with worries of poison ivy and the new possiblity of Giant Hogweed, I'm sure many people are wary of going up the path.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003178&type=new_cs180221194656&viewRole=,DPW000003178,Assigned,"July 18, 2018 9:46 am","CITIZEN ADV BIG LIMB FELL ON SIDE WALK - BLOCKING WALKWAY, ANTOHER TREE LIMB FELL IN THE STREET ADVISED THIS IS A HAZARD",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003177&type=new_cs180221194251&viewRole=,DPW000003177,Completed,"July 18, 2018 9:28 am",timing is off on light only letting a few cars through at a time this is going the southbound the opposite direction of case number DPW000003167,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003176&type=new_cs180221194251&viewRole=,DPW000003176,Completed,"July 18, 2018 9:24 am",the timing is off only letting one or two through at a time. traffic is backing up,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003175&type=new_cs180221192758&viewRole=,DPW000003175,Completed,"July 18, 2018 9:23 am",Tree debris for pickup in the alley behind this location .,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003174&type=new_cs180221194457&viewRole=,DPW000003174,Assigned,"July 18, 2018 9:23 am",citizen needs shrubbery from fallen tree in his yard picked up,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003173&type=new_cs180301154109&viewRole=,DPW000003173,Assigned,"July 18, 2018 9:19 am","fell off the curb in front of her home and someone needs to repair the sidewalk , not sure what happened but part of the sidewalk is missing",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003172&type=new_cs180301154109&viewRole=,DPW000003172,Completed,"July 18, 2018 9:18 am",Massive pot hole at intersection. Must be fixed immediately.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003169&type=new_cs180221194656&viewRole=,DPW000003169,Assigned,"July 18, 2018 8:38 am",Citizen concerned about city tree that has branches tangled in utility lines. Afraid that house may catch on fire.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003167&type=new_cs180221194656&viewRole=,DPW000003167,Assigned,"July 18, 2018 8:17 am",Oak tree in front of property have a large limb dangling from tree in the street citizen can't park in that area,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003166&type=new_cs180221192758&viewRole=,DPW000003166,Completed,"July 18, 2018 8:14 am",trash was missed picked up on Dorchester also 5307 Dorechester was missed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003164&type=new_cs180221192758&viewRole=,DPW000003164,Assigned,"July 18, 2018 7:05 am",Tree limbs to be collected in the alleyway,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003163&type=new_cs180221192758&viewRole=,DPW000003163,Completed,"July 18, 2018 6:40 am",13 foot long branch on city tree down,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003162&type=new_cs180221194251&viewRole=,DPW000003162,Completed,"July 17, 2018 11:02 pm","When at stoplight attempting to turn left onto Hull St Rd from Hey Rd, the signal will often not recognize a vehicle is waiting and a signal will not change. Multiple times I’ve sat through multiple light cycles watching other traffic get to go. I’m forced to do a right on red and u-turn. I’ve seen traffic back up on Hey Rd nearly to Snead Rd.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000595&type=new_cs180301142929&viewRole=,DPU000000595,Assigned,"July 17, 2018 7:40 pm",The sewer drain always backs up when it rains. does so if there is a lot or a little but of rain. The drain needs to be cleaned.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003161&type=new_cs180221194032&viewRole=,DPW000003161,Completed,"July 17, 2018 7:25 pm","Request #99180. In July 2017, all homeowners on the odd-numbered side of the 500 block of Chimborazo Blvd received a written notice and verbal warning that we would be fined several hundred dollars if we didn’t clean our alleyway within three days. We were told that this was in preparation for our alleyway to be re-graveled. We complied with the request, and our alleyway has yet to be fixed a year later. We called several times and have been told it would be completed before August 2018.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003160&type=new_cs180221194457&viewRole=,DPW000003160,Assigned,"July 17, 2018 6:30 pm",the alley between 25th and 26th street between Perry and McDonough is blocked by overgrown bushes at the Perry St entrance,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000594&type=new_cs180228212504&viewRole=,DPU000000594,Assigned,"July 17, 2018 6:23 pm",the drain is clogged and starting to flood the intersection,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003159&type=new_cs180221194457&viewRole=,DPW000003159,Assigned,"July 17, 2018 5:59 pm",Tall grass,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003158&type=new_cs180221194457&viewRole=,DPW000003158,Assigned,"July 17, 2018 5:57 pm",Tall Grass,,,,,,,,
