Service Request,Status URL,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003228&type=new_cs180226204420&viewRole=,DPU000003228,,2018-12-27-9:23-pm,Streetlight burned out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003227&type=new_cs180226204420&viewRole=,DPU000003227,,2018-12-27-9:20-pm,Streetlight burned out..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003226&type=new_cs180226204420&viewRole=,DPU000003226,,2018-12-27-9:17-pm,Streetlight burned out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003225&type=new_cs180226204420&viewRole=,DPU000003225,,2018-12-27-9:16-pm,Streetlight burned out..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015031&type=new_cs180301154109&viewRole=,DPW000015031,Assigned,2018-12-27-9:05-pm,"A sinkhole in the middle of Briarcliff Road is continuing to grow. The hole was filled in under a previous request. However, it is continuing to cave in. The hole lines up with a nearby sewer manhole and the hole is growing both parallel and perpendicular to the sewer line. There may be underground leakage. See photos which show the growth of the hole."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015030&type=new_cs180221194423&viewRole=,DPW000015030,,2018-12-27-8:47-pm,Large city road closure sign sitting in neighborhood front yard since tornado activity in September. Also one down the street on Evansway and Ellsworth. These need to be removed.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015029&type=new_cs180301154109&viewRole=,DPW000015029,,2018-12-27-8:19-pm,Please repair the enormous pothole on eastbound Westwood Ave at the light for Boulevard (next to the BP station).
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015026&type=new_cs180221194251&viewRole=,DPW000015026,,2018-12-27-7:22-pm,No left turn light on North Ave & Brookland Park turns on at 6am but according to the sign is supposed to turn on at 7am.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015024&type=new_cs180221190731&viewRole=,DPW000015024,,2018-12-27-7:09-pm,"There used to be a bus stop here, but the bus route changed. Parking is a challenge in this neighborhood, and we’d like to have the “No Parking” signs removed now there is no bus."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003224&type=new_cs180226204420&viewRole=,DPU000003224,,2018-12-27-7:04-pm,Corner of Apache Rd and Apache Court.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015021&type=new_cs180301154109&viewRole=,DPW000015021,Assigned,2018-12-27-5:32-pm,Pot hole continues to grow and be a burden to the residents living along maple ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015020&type=new_cs180221192758&viewRole=,DPW000015020,Assigned,2018-12-27-5:16-pm,"Debris is at end of the driveway, on the culvert bridge over the creek."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015018&type=new_cs180220201343&viewRole=,DPW000015018,Assigned,2018-12-27-5:10-pm,"I live at 5108 Patterson Avenue. In the past year between myself and my neighbor, 5 cars have been totaled due to inadequate lane spacing on the road. I'm requesting the City of Richmond to either remove the concrete median to widen the lanes or remove the road verge (aka berm) between the sidewalk and Patterson Avenue. This request is justified by mitigating personal injury risk and subsequent lawsuits against the city. Please survey the area in person and don't simply close this request out."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015017&type=new_cs180301154109&viewRole=,DPW000015017,Assigned,2018-12-27-5:07-pm,there are alot of pot holes at this location. he says in this area there are 5 or 6. and if you try to avoid them you would go in ditch.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015008&type=new_cs180301154109&viewRole=,DPW000015008,Assigned,2018-12-27-3:50-pm,"resident is calling in because she has has reg street cleaning and no one has come out , and because of the recent weather the streets are very dirty. And about 5 tickets were given on the block because of street cleaning but no one came out to clean."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000015000&type=new_cs180301154109&viewRole=,DPW000015000,Assigned,2018-12-27-3:12-pm,Calling regarding repaving on Forest Hill Ave crossing Huguenot Rd; she states that the pothole patching is not helping and it needs to be repaved.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014990&type=new_cs180221194032&viewRole=,DPW000014990,Assigned,2018-12-27-2:26-pm,Caller states there are multiple large holes in the alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014989&type=new_cs180221192758&viewRole=,DPW000014989,Assigned,2018-12-27-2:19-pm,"I need my trash to be collected on a weekly basis. It has been 4 months and the truck passes by my house but does not pick up my trash. I have called several times and nothing changes. I need IMMEDIATELY someone to take care of this situation. If I need to do anything to have this service rendered to me, please let me know. I speak SPANISH only so I will need an interpreter."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014987&type=new_cs180301154109&viewRole=,DPW000014987,Assigned,2018-12-27-2:09-pm,Citizen would like the sidewalk lowered to ground level so that she can walk onto the sidewalk without having to step up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003223&type=new_cs180226204420&viewRole=,DPU000003223,,2018-12-27-2:06-pm,Street Light Out needs Repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014983&type=new_cs180221192758&viewRole=,DPW000014983,Assigned,2018-12-27-1:42-pm,Wood Debris/ Sticks locates on side of property in a neat pile along Dovershire Road. Would like to have pile removed as I have a leave collection request in as well.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014978&type=new_cs180301154109&viewRole=,DPW000014978,Assigned,2018-12-27-1:23-pm,Pothole Repair very large pothole at the intersection. A1B1.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003222&type=new_cs180228212904&viewRole=,DPU000003222,Assigned,2018-12-27-1:18-pm,Citizen states that the storm drain on both sides of the driveway is clogged; it is overflowing onto the street; the driveway is on the side of the house on W Weyburn Rd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014973&type=new_cs180301154109&viewRole=,DPW000014973,,2018-12-27-12:53-pm,"On E. Byrd St, between 9th and 10th Streets, there are 2 massive potholes that need to be repaired."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003221&type=new_cs180228155543&viewRole=,DPU000003221,Assigned,2018-12-27-12:05-pm,Citizen says the sinkhole is very large in the center of the road. Near side entrance to hospital.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014963&type=new_cs180301154109&viewRole=,DPW000014963,Assigned,2018-12-27-12:02-pm,Citizen would like to report the pavement around the manhole is eroding creating a large pothole in the street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014961&type=new_cs180301154109&viewRole=,DPW000014961,Assigned,2018-12-27-12:01-pm,Citizen would like to report that the street is eroding around a manhole and creating a large pothole in the street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014954&type=new_cs180301154109&viewRole=,DPW000014954,Assigned,2018-12-27-11:40-am,"dirt, mud, grass, gravel accumulation on curb of narrow road limiting road to 1 lane."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014948&type=new_cs180221194423&viewRole=,DPW000014948,Assigned,2018-12-27-11:21-am,on west side of roundabout - hit by a vehicle and needs to be repaired or replaced.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014938&type=new_cs180221194656&viewRole=,DPW000014938,Assigned,2018-12-27-11:03-am,Dead tree in front of this home.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014935&type=new_cs180301154109&viewRole=,DPW000014935,Assigned,2018-12-27-10:53-am,Extremely large pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014930&type=new_cs180221190731&viewRole=,DPW000014930,Assigned,2018-12-27-10:40-am,Sign Request. Mother is moving with daughter.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014925&type=new_cs180221194656&viewRole=,DPW000014925,Assigned,2018-12-27-10:19-am,The branch of the tree are hanging low and dropping branches on cars parked underneath of it.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014924&type=new_cs180301154109&viewRole=,DPW000014924,Assigned,2018-12-27-10:17-am,The brick sidewalk in front of 117 W Clay Street is broken due to tree roots.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003220&type=new_cs180226204420&viewRole=,DPU000003220,,2018-12-27-10:10-am,2000 Williamsburg Rd; Futura Ave & Montpelier St between this road there are (3) streetlights are out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000463&type=new_cs180529151322&viewRole=,RPD000000463,Assigned,2018-12-27-10:10-am,Rusty broken abondoend bike been there for 2 years.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003219&type=new_cs180228212504&viewRole=,DPU000003219,Assigned,2018-12-27-10:06-am,storm drain on Nevada and Hampton needs to be cleaned.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014919&type=new_cs180301154109&viewRole=,DPW000014919,Assigned,2018-12-27-9:52-am,potholes up and down the entire length of westmoreland street between grove avenue and Cary street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014916&type=new_cs180301154109&viewRole=,DPW000014916,Assigned,2018-12-27-9:27-am,Caller states there is one very large pot hole near this intersection.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003218&type=new_cs180226204420&viewRole=,DPU000003218,,2018-12-27-9:15-am,STREET LIGHT WAS HIT AND HAS BEEN REMOVED.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014906&type=new_cs180301154109&viewRole=,DPW000014906,Assigned,2018-12-27-8:28-am,There are deep potholes turning off of Broadrock and Walmsley and on Dorset.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003217&type=new_cs180228212904&viewRole=,DPU000003217,Assigned,2018-12-27-8:22-am,Caller states leaves and other debris is clogging the drain at the corner of his property.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014900&type=new_cs180221192758&viewRole=,DPW000014900,Assigned,2018-12-27-6:57-am,small mattress and several large boxes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014897&type=new_cs180221192758&viewRole=,DPW000014897,,2018-12-26-8:35-pm,Furniture piled in front of property. Appears to be a set-out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014896&type=new_cs180221192758&viewRole=,DPW000014896,Assigned,2018-12-26-8:24-pm,"Lots of litter from weekend, tires, bags of trash & 2 fence posts with concrete attached dropped on the sidewalk. Tree Limbs hanging down hitting trucks and overgrown sidewalks. 2nd Street & Valley Rd needs vegetation trimmed, litter picked up & the road paved. I see inmates cleaning a field at Richmond-Henrico Tpk & Dove St, the round-about on Brookland Park Blvd, so it is Valley Roads turn for some attention. We all pay a lot of business taxes down here, so let’s clean up all of our neighborhoods in RVA, whether residential or commercial area."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014895&type=new_cs180301154109&viewRole=,DPW000014895,Assigned,2018-12-26-8:06-pm,"There is a large hole that has been created by a few dozen bricks in a crosswalk that have come removed. This is on the corner of Dock St and 14th St, closest to La Dif furniture store. The hole is about 2ft x 2ft, and is unable to be seen by cars turning right until they have already turned into it. Thank you!."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003216&type=new_cs180228155543&viewRole=,DPU000003216,Assigned,2018-12-26-4:52-pm,Sink whole. regular pothole size but it is deep.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014888&type=new_cs180301154109&viewRole=,DPW000014888,,2018-12-26-4:50-pm,Citizen states there is a really large pot hole on 17th and Muary.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014883&type=new_cs180301154109&viewRole=,DPW000014883,Assigned,2018-12-26-4:15-pm,citizen called to request that we repair the asphalt on her street states that a gas pipe is exposed. citizen is afraid that it will explode.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003215&type=new_cs180226204420&viewRole=,DPU000003215,,2018-12-26-4:12-pm,1905 Elmsmere Dr; (1) light is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014881&type=new_cs180221194656&viewRole=,DPW000014881,Assigned,2018-12-26-4:03-pm,citizen states that we removed the tree and left the limbs in her front yard. citizen is requesting that we remove them thank you.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014876&type=new_cs180301154109&viewRole=,DPW000014876,Assigned,2018-12-26-3:26-pm,Citizen stated that at her end of the street that her road is now dirt.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014873&type=new_cs180301154109&viewRole=,DPW000014873,,2018-12-26-3:14-pm,Caller states there is one very large pot hole that has damaged vehicles and other smaller pot holes.
